transaction_id,case_id,timestamp,sender_account,receiver_account,amount,transaction_type,location,description
TX5026,CASE047,2026-06-11T12:00:00,ACC0588,ACC0187,170522,transfer,N/A,Post-dormancy burst activity
TX5027,CASE047,2026-06-11T15:00:00,ACC0588,ACC0187,175493,transfer,N/A,Post-dormancy burst activity
TX5028,CASE048,2026-02-22T07:00:00,ACC0228,ACC0536,45907,transfer,N/A,Sub-threshold structured transfer
TX5029,CASE048,2026-02-22T02:00:00,ACC0228,ACC0536,47285,transfer,N/A,Sub-threshold structured transfer
TX5030,CASE048,2026-02-22T04:00:00,ACC0228,ACC0536,46600,transfer,N/A,Sub-threshold structured transfer
TX5031,CASE048,2026-02-22T04:00:00,ACC0228,ACC0536,46249,transfer,N/A,Sub-threshold structured transfer
TX5032,CASE048,2026-02-22T10:00:00,ACC0228,ACC0536,46181,transfer,N/A,Sub-threshold structured transfer
TX5033,CASE049,2026-02-19T09:00:00,ACC0478,ACC0151,45000,transfer,N/A,Fan-in consolidation transfer
TX5034,CASE049,2026-02-21T17:00:00,ACC0349,ACC0151,45000,transfer,N/A,Fan-in consolidation transfer
TX5035,CASE049,2026-02-19T10:00:00,ACC0229,ACC0151,48000,transfer,N/A,Fan-in consolidation transfer
TX5036,CASE049,2026-02-19T09:00:00,ACC0713,ACC0151,49500,transfer,N/A,Fan-in consolidation transfer
TX5037,CASE049,2026-02-21T05:00:00,ACC0276,ACC0151,49500,transfer,N/A,Fan-in consolidation transfer
TX5038,CASE050,2025-11-16T15:00:00,ACC0491,ACC0644,35000,transfer,N/A,Fan-out distribution transfer
TX5039,CASE050,2025-11-17T07:00:00,ACC0491,ACC0140,35000,transfer,N/A,Fan-out distribution transfer
TX5040,CASE050,2025-11-16T03:00:00,ACC0491,ACC0262,30000,transfer,N/A,Fan-out distribution transfer
TX5041,CASE050,2025-11-16T11:00:00,ACC0491,ACC0673,35000,transfer,N/A,Fan-out distribution transfer
TX5042,CASE050,2025-11-15T15:00:00,ACC0491,ACC0729,30000,transfer,N/A,Fan-out distribution transfer
TX5043,CASE051,2025-06-20T00:00:00,ACC0024,ACC0332,452543,transfer,N/A,Layering pass-through transfer
TX5044,CASE051,2025-06-20T06:00:00,ACC0332,ACC0270,385013,transfer,N/A,Layering pass-through transfer
TX5045,CASE051,2025-06-20T12:00:00,ACC0270,ACC0671,339185,transfer,N/A,Layering pass-through transfer
TX5046,CASE051,2025-06-20T18:00:00,ACC0671,ACC0006,318554,transfer,N/A,Layering pass-through transfer
TX5047,CASE051,2025-06-21T00:00:00,ACC0006,ACC0443,299282,transfer,N/A,Layering pass-through transfer
TX5048,CASE052,2026-06-26T00:00:00,ACC0028,ACC0622,200000,transfer,N/A,Circular flow transfer
TX5049,CASE052,2026-06-26T10:00:00,ACC0622,ACC0119,200000,transfer,N/A,Circular flow transfer
TX5050,CASE052,2026-06-26T20:00:00,ACC0119,ACC0691,200000,transfer,N/A,Circular flow transfer
TX5051,CASE052,2026-06-27T06:00:00,ACC0691,ACC0028,200000,transfer,N/A,Circular flow transfer
TX5052,CASE053,2024-09-22T00:00:00,ACC0397,ACC0399,2000,transfer,N/A,Pre-dormancy activity
TX5053,CASE053,2025-06-29T00:00:00,ACC0399,ACC0403,263536,transfer,N/A,Post-dormancy burst activity
TX5054,CASE053,2025-06-29T03:00:00,ACC0399,ACC0403,226770,transfer,N/A,Post-dormancy burst activity
TX5055,CASE053,2025-06-29T06:00:00,ACC0399,ACC0403,127149,transfer,N/A,Post-dormancy burst activity
TX5056,CASE053,2025-06-29T09:00:00,ACC0399,ACC0403,98626,transfer,N/A,Post-dormancy burst activity
TX5057,CASE053,2025-06-29T12:00:00,ACC0399,ACC0397,102949,transfer,N/A,Post-dormancy burst activity
TX5058,CASE053,2025-06-29T15:00:00,ACC0399,ACC0403,229942,transfer,N/A,Post-dormancy burst activity
TX5059,CASE054,2026-04-29T05:00:00,ACC0060,ACC0496,46760,transfer,N/A,Sub-threshold structured transfer
TX5060,CASE054,2026-04-29T05:00:00,ACC0060,ACC0496,45235,transfer,N/A,Sub-threshold structured transfer
TX5061,CASE054,2026-04-29T02:00:00,ACC0060,ACC0496,46443,transfer,N/A,Sub-threshold structured transfer
TX5062,CASE054,2026-04-29T06:00:00,ACC0060,ACC0496,45286,transfer,N/A,Sub-threshold structured transfer
TX5063,CASE054,2026-04-29T03:00:00,ACC0060,ACC0496,47263,transfer,N/A,Sub-threshold structured transfer
TX5064,CASE055,2025-12-14T03:00:00,ACC0465,ACC0591,52000,transfer,N/A,Fan-in consolidation transfer
TX5065,CASE055,2025-12-15T20:00:00,ACC0623,ACC0591,49500,transfer,N/A,Fan-in consolidation transfer
TX5066,CASE055,2025-12-15T17:00:00,ACC0253,ACC0591,49500,transfer,N/A,Fan-in consolidation transfer
TX5067,CASE055,2025-12-16T11:00:00,ACC0625,ACC0591,49500,transfer,N/A,Fan-in consolidation transfer
TX5068,CASE055,2025-12-15T23:00:00,ACC0558,ACC0591,52000,transfer,N/A,Fan-in consolidation transfer
TX5069,CASE056,2025-08-16T03:00:00,ACC0359,ACC0515,30000,transfer,N/A,Fan-out distribution transfer
TX5070,CASE056,2025-08-16T18:00:00,ACC0359,ACC0795,30000,transfer,N/A,Fan-out distribution transfer
TX5071,CASE056,2025-08-16T19:00:00,ACC0359,ACC0486,30000,transfer,N/A,Fan-out distribution transfer
TX5072,CASE056,2025-08-18T09:00:00,ACC0359,ACC0404,35000,transfer,N/A,Fan-out distribution transfer
TX5073,CASE056,2025-08-17T10:00:00,ACC0359,ACC0093,30000,transfer,N/A,Fan-out distribution transfer
TX5074,CASE057,2025-08-15T00:00:00,ACC0471,ACC0710,441958,transfer,N/A,Layering pass-through transfer
TX5075,CASE057,2025-08-15T06:00:00,ACC0710,ACC0770,375804,transfer,N/A,Layering pass-through transfer
TX5076,CASE057,2025-08-15T12:00:00,ACC0770,ACC0479,340875,transfer,N/A,Layering pass-through transfer
TX5077,CASE057,2025-08-15T18:00:00,ACC0479,ACC0049,301152,transfer,N/A,Layering pass-through transfer
TX5078,CASE057,2025-08-16T00:00:00,ACC0049,ACC0059,260077,transfer,N/A,Layering pass-through transfer
TX5079,CASE058,2026-04-26T00:00:00,ACC0763,ACC0248,200000,transfer,N/A,Circular flow transfer
TX5080,CASE058,2026-04-26T10:00:00,ACC0248,ACC0700,200000,transfer,N/A,Circular flow transfer
TX5081,CASE058,2026-04-26T20:00:00,ACC0700,ACC0655,200000,transfer,N/A,Circular flow transfer
TX5082,CASE058,2026-04-27T06:00:00,ACC0655,ACC0763,200000,transfer,N/A,Circular flow transfer
TX5083,CASE059,2025-05-18T00:00:00,ACC0752,ACC0752,2000,transfer,N/A,Pre-dormancy activity
TX5084,CASE059,2026-02-22T00:00:00,ACC0752,ACC0610,196054,transfer,N/A,Post-dormancy burst activity
TX5085,CASE059,2026-02-22T03:00:00,ACC0752,ACC0610,200652,transfer,N/A,Post-dormancy burst activity
TX5086,CASE059,2026-02-22T06:00:00,ACC0752,ACC0610,203206,transfer,N/A,Post-dormancy burst activity
TX5087,CASE059,2026-02-22T09:00:00,ACC0752,ACC0610,188942,transfer,N/A,Post-dormancy burst activity
TX5088,CASE059,2026-02-22T12:00:00,ACC0752,ACC0610,246452,transfer,N/A,Post-dormancy burst activity
TX5089,CASE059,2026-02-22T15:00:00,ACC0752,ACC0570,202303,transfer,N/A,Post-dormancy burst activity
TX5090,CASE060,2026-02-10T00:00:00,ACC0612,ACC0791,48679,transfer,N/A,Sub-threshold structured transfer
TX5091,CASE060,2026-02-10T08:00:00,ACC0612,ACC0791,48263,transfer,N/A,Sub-threshold structured transfer
TX5092,CASE060,2026-02-10T07:00:00,ACC0612,ACC0791,45855,transfer,N/A,Sub-threshold structured transfer
TX5093,CASE060,2026-02-10T01:00:00,ACC0612,ACC0791,45566,transfer,N/A,Sub-threshold structured transfer
TX5094,CASE060,2026-02-10T02:00:00,ACC0612,ACC0791,45636,transfer,N/A,Sub-threshold structured transfer
TX5095,CASE061,2025-09-23T00:00:00,ACC0683,ACC0162,52000,transfer,N/A,Fan-in consolidation transfer
TX5096,CASE061,2025-09-21T11:00:00,ACC0203,ACC0162,52000,transfer,N/A,Fan-in consolidation transfer
TX5097,CASE061,2025-09-22T16:00:00,ACC0227,ACC0162,45000,transfer,N/A,Fan-in consolidation transfer
TX5098,CASE061,2025-09-21T15:00:00,ACC0210,ACC0162,45000,transfer,N/A,Fan-in consolidation transfer
TX5099,CASE061,2025-09-22T06:00:00,ACC0060,ACC0162,45000,transfer,N/A,Fan-in consolidation transfer
TX5100,CASE062,2025-07-29T09:00:00,ACC0293,ACC0457,40000,transfer,N/A,Fan-out distribution transfer
TX5101,CASE062,2025-07-27T08:00:00,ACC0293,ACC0181,30000,transfer,N/A,Fan-out distribution transfer
TX5102,CASE062,2025-07-29T11:00:00,ACC0293,ACC0615,30000,transfer,N/A,Fan-out distribution transfer
TX5103,CASE062,2025-07-30T00:00:00,ACC0293,ACC0496,35000,transfer,N/A,Fan-out distribution transfer
TX5104,CASE062,2025-07-27T16:00:00,ACC0293,ACC0748,35000,transfer,N/A,Fan-out distribution transfer
TX5105,CASE063,2025-09-21T00:00:00,ACC0704,ACC0784,462937,transfer,N/A,Layering pass-through transfer
TX5106,CASE063,2025-09-21T06:00:00,ACC0784,ACC0507,407078,transfer,N/A,Layering pass-through transfer
TX5107,CASE063,2025-09-21T12:00:00,ACC0507,ACC0719,380549,transfer,N/A,Layering pass-through transfer
TX5108,CASE063,2025-09-21T18:00:00,ACC0719,ACC0328,358213,transfer,N/A,Layering pass-through transfer
TX5109,CASE063,2025-09-22T00:00:00,ACC0328,ACC0624,310688,transfer,N/A,Layering pass-through transfer
TX5110,CASE064,2026-06-08T00:00:00,ACC0506,ACC0185,200000,transfer,N/A,Circular flow transfer
TX5111,CASE064,2026-06-08T10:00:00,ACC0185,ACC0094,200000,transfer,N/A,Circular flow transfer
TX5112,CASE064,2026-06-08T20:00:00,ACC0094,ACC0537,200000,transfer,N/A,Circular flow transfer
TX5113,CASE064,2026-06-09T06:00:00,ACC0537,ACC0506,200000,transfer,N/A,Circular flow transfer
TX5114,CASE065,2024-11-15T00:00:00,ACC0723,ACC0723,2000,transfer,N/A,Pre-dormancy activity
TX5115,CASE065,2025-08-22T00:00:00,ACC0723,ACC0418,278968,transfer,N/A,Post-dormancy burst activity
TX5116,CASE065,2025-08-22T03:00:00,ACC0723,ACC0731,296954,transfer,N/A,Post-dormancy burst activity
TX5117,CASE065,2025-08-22T06:00:00,ACC0723,ACC0172,241187,transfer,N/A,Post-dormancy burst activity
TX5118,CASE065,2025-08-22T09:00:00,ACC0723,ACC0086,143926,transfer,N/A,Post-dormancy burst activity
TX5119,CASE065,2025-08-22T12:00:00,ACC0723,ACC0086,121395,transfer,N/A,Post-dormancy burst activity
TX5120,CASE065,2025-08-22T15:00:00,ACC0723,ACC0731,250438,transfer,N/A,Post-dormancy burst activity
TX5121,CASE066,2025-11-01T08:00:00,ACC0498,ACC0715,49323,transfer,N/A,Sub-threshold structured transfer
TX5122,CASE066,2025-11-01T06:00:00,ACC0498,ACC0715,47683,transfer,N/A,Sub-threshold structured transfer
TX5123,CASE066,2025-11-01T09:00:00,ACC0498,ACC0715,45081,transfer,N/A,Sub-threshold structured transfer
TX5124,CASE066,2025-11-01T05:00:00,ACC0498,ACC0715,48764,transfer,N/A,Sub-threshold structured transfer
TX5125,CASE066,2025-11-01T06:00:00,ACC0498,ACC0715,48664,transfer,N/A,Sub-threshold structured transfer
TX5126,CASE067,2026-03-11T11:00:00,ACC0370,ACC0644,52000,transfer,N/A,Fan-in consolidation transfer
TX5127,CASE067,2026-03-12T02:00:00,ACC0101,ACC0644,48000,transfer,N/A,Fan-in consolidation transfer
TX5128,CASE067,2026-03-12T04:00:00,ACC0156,ACC0644,45000,transfer,N/A,Fan-in consolidation transfer
TX5129,CASE067,2026-03-13T10:00:00,ACC0753,ACC0644,45000,transfer,N/A,Fan-in consolidation transfer
TX5130,CASE067,2026-03-11T15:00:00,ACC0358,ACC0644,52000,transfer,N/A,Fan-in consolidation transfer
TX5131,CASE068,2025-07-08T23:00:00,ACC0230,ACC0653,40000,transfer,N/A,Fan-out distribution transfer
TX5132,CASE068,2025-07-09T00:00:00,ACC0230,ACC0079,40000,transfer,N/A,Fan-out distribution transfer
TX5133,CASE068,2025-07-08T05:00:00,ACC0230,ACC0207,40000,transfer,N/A,Fan-out distribution transfer
TX5134,CASE068,2025-07-07T13:00:00,ACC0230,ACC0477,40000,transfer,N/A,Fan-out distribution transfer
TX5135,CASE068,2025-07-09T20:00:00,ACC0230,ACC0148,40000,transfer,N/A,Fan-out distribution transfer
TX5136,CASE069,2025-11-20T00:00:00,ACC0373,ACC0513,443728,transfer,N/A,Layering pass-through transfer
TX5137,CASE069,2025-11-20T06:00:00,ACC0513,ACC0283,403074,transfer,N/A,Layering pass-through transfer
TX5138,CASE069,2025-11-20T12:00:00,ACC0283,ACC0129,354821,transfer,N/A,Layering pass-through transfer
TX5139,CASE069,2025-11-20T18:00:00,ACC0129,ACC0002,322636,transfer,N/A,Layering pass-through transfer
TX5140,CASE069,2025-11-21T00:00:00,ACC0002,ACC0140,284851,transfer,N/A,Layering pass-through transfer
TX5141,CASE070,2026-01-31T00:00:00,ACC0582,ACC0110,200000,transfer,N/A,Circular flow transfer
TX5142,CASE070,2026-01-31T10:00:00,ACC0110,ACC0675,200000,transfer,N/A,Circular flow transfer
TX5143,CASE070,2026-01-31T20:00:00,ACC0675,ACC0047,200000,transfer,N/A,Circular flow transfer
TX5144,CASE070,2026-02-01T06:00:00,ACC0047,ACC0582,200000,transfer,N/A,Circular flow transfer
TX5145,CASE071,2025-06-29T00:00:00,ACC0165,ACC0736,2000,transfer,N/A,Pre-dormancy activity
TX5146,CASE071,2026-04-05T00:00:00,ACC0736,ACC0317,263188,transfer,N/A,Post-dormancy burst activity
TX5147,CASE071,2026-04-05T03:00:00,ACC0736,ACC0660,257573,transfer,N/A,Post-dormancy burst activity
TX5148,CASE071,2026-04-05T06:00:00,ACC0736,ACC0165,256250,transfer,N/A,Post-dormancy burst activity
TX5149,CASE071,2026-04-05T09:00:00,ACC0736,ACC0555,253240,transfer,N/A,Post-dormancy burst activity
TX5150,CASE071,2026-04-05T12:00:00,ACC0736,ACC0555,141881,transfer,N/A,Post-dormancy burst activity
TX5151,CASE071,2026-04-05T15:00:00,ACC0736,ACC0092,241609,transfer,N/A,Post-dormancy burst activity
TX5152,CASE072,2026-06-01T01:00:00,ACC0570,ACC0141,48534,transfer,N/A,Sub-threshold structured transfer
TX5153,CASE072,2026-06-01T02:00:00,ACC0570,ACC0141,49550,transfer,N/A,Sub-threshold structured transfer
TX5154,CASE072,2026-06-01T03:00:00,ACC0570,ACC0141,46311,transfer,N/A,Sub-threshold structured transfer
TX5155,CASE072,2026-06-01T10:00:00,ACC0570,ACC0141,48320,transfer,N/A,Sub-threshold structured transfer
TX5156,CASE072,2026-06-01T10:00:00,ACC0570,ACC0141,47864,transfer,N/A,Sub-threshold structured transfer
TX5157,CASE073,2026-02-11T15:00:00,ACC0490,ACC0384,45000,transfer,N/A,Fan-in consolidation transfer
TX5158,CASE073,2026-02-10T10:00:00,ACC0671,ACC0384,52000,transfer,N/A,Fan-in consolidation transfer
TX5159,CASE073,2026-02-10T04:00:00,ACC0315,ACC0384,45000,transfer,N/A,Fan-in consolidation transfer
TX5160,CASE073,2026-02-12T17:00:00,ACC0017,ACC0384,48000,transfer,N/A,Fan-in consolidation transfer
TX5161,CASE073,2026-02-11T22:00:00,ACC0641,ACC0384,52000,transfer,N/A,Fan-in consolidation transfer
TX5162,CASE074,2026-05-03T05:00:00,ACC0791,ACC0768,40000,transfer,N/A,Fan-out distribution transfer
TX5163,CASE074,2026-05-04T05:00:00,ACC0791,ACC0153,40000,transfer,N/A,Fan-out distribution transfer
TX5164,CASE074,2026-05-05T15:00:00,ACC0791,ACC0230,35000,transfer,N/A,Fan-out distribution transfer
TX5165,CASE074,2026-05-05T20:00:00,ACC0791,ACC0288,40000,transfer,N/A,Fan-out distribution transfer
TX5166,CASE074,2026-05-04T01:00:00,ACC0791,ACC0248,30000,transfer,N/A,Fan-out distribution transfer
TX5167,CASE075,2025-11-04T00:00:00,ACC0497,ACC0382,446216,transfer,N/A,Layering pass-through transfer
TX5168,CASE075,2025-11-04T06:00:00,ACC0382,ACC0445,409758,transfer,N/A,Layering pass-through transfer
TX5169,CASE075,2025-11-04T12:00:00,ACC0445,ACC0053,359997,transfer,N/A,Layering pass-through transfer
TX5170,CASE075,2025-11-04T18:00:00,ACC0053,ACC0589,313246,transfer,N/A,Layering pass-through transfer
TX5171,CASE075,2025-11-05T00:00:00,ACC0589,ACC0334,289093,transfer,N/A,Layering pass-through transfer
TX5172,CASE076,2025-10-19T00:00:00,ACC0072,ACC0567,200000,transfer,N/A,Circular flow transfer
TX5173,CASE076,2025-10-19T10:00:00,ACC0567,ACC0591,200000,transfer,N/A,Circular flow transfer
TX5174,CASE076,2025-10-19T20:00:00,ACC0591,ACC0270,200000,transfer,N/A,Circular flow transfer
TX5175,CASE076,2025-10-20T06:00:00,ACC0270,ACC0072,200000,transfer,N/A,Circular flow transfer
TX5176,CASE077,2025-08-17T00:00:00,ACC0078,ACC0384,2000,transfer,N/A,Pre-dormancy activity
TX5177,CASE077,2026-05-24T00:00:00,ACC0384,ACC0377,135450,transfer,N/A,Post-dormancy burst activity
TX5178,CASE077,2026-05-24T03:00:00,ACC0384,ACC0078,232764,transfer,N/A,Post-dormancy burst activity
TX5179,CASE077,2026-05-24T06:00:00,ACC0384,ACC0717,193375,transfer,N/A,Post-dormancy burst activity
TX5180,CASE077,2026-05-24T09:00:00,ACC0384,ACC0015,134174,transfer,N/A,Post-dormancy burst activity
TX5181,CASE077,2026-05-24T12:00:00,ACC0384,ACC0377,170218,transfer,N/A,Post-dormancy burst activity
TX5182,CASE077,2026-05-24T15:00:00,ACC0384,ACC0015,203829,transfer,N/A,Post-dormancy burst activity
TX5183,CASE078,2026-07-06T07:00:00,ACC0167,ACC0243,46890,transfer,N/A,Sub-threshold structured transfer
TX5184,CASE078,2026-07-06T06:00:00,ACC0167,ACC0243,48474,transfer,N/A,Sub-threshold structured transfer
TX5185,CASE078,2026-07-06T06:00:00,ACC0167,ACC0243,45663,transfer,N/A,Sub-threshold structured transfer
TX5186,CASE078,2026-07-06T05:00:00,ACC0167,ACC0243,48932,transfer,N/A,Sub-threshold structured transfer
TX5187,CASE078,2026-07-06T09:00:00,ACC0167,ACC0243,47716,transfer,N/A,Sub-threshold structured transfer
TX5188,CASE079,2025-11-24T03:00:00,ACC0022,ACC0179,48000,transfer,N/A,Fan-in consolidation transfer
TX5189,CASE079,2025-11-25T00:00:00,ACC0030,ACC0179,45000,transfer,N/A,Fan-in consolidation transfer
TX5190,CASE079,2025-11-24T12:00:00,ACC0079,ACC0179,45000,transfer,N/A,Fan-in consolidation transfer
TX5191,CASE079,2025-11-24T14:00:00,ACC0197,ACC0179,48000,transfer,N/A,Fan-in consolidation transfer
TX5192,CASE079,2025-11-25T16:00:00,ACC0245,ACC0179,45000,transfer,N/A,Fan-in consolidation transfer
TX5193,CASE080,2025-10-21T21:00:00,ACC0291,ACC0224,40000,transfer,N/A,Fan-out distribution transfer
TX5194,CASE080,2025-10-20T17:00:00,ACC0291,ACC0128,30000,transfer,N/A,Fan-out distribution transfer
TX5195,CASE080,2025-10-22T07:00:00,ACC0291,ACC0287,40000,transfer,N/A,Fan-out distribution transfer
TX5196,CASE080,2025-10-22T23:00:00,ACC0291,ACC0115,30000,transfer,N/A,Fan-out distribution transfer
TX5197,CASE080,2025-10-21T16:00:00,ACC0291,ACC0411,30000,transfer,N/A,Fan-out distribution transfer
TX5198,CASE081,2025-09-30T00:00:00,ACC0065,ACC0604,454919,transfer,N/A,Layering pass-through transfer
TX5199,CASE081,2025-09-30T06:00:00,ACC0604,ACC0465,432014,transfer,N/A,Layering pass-through transfer
TX5200,CASE081,2025-09-30T12:00:00,ACC0465,ACC0620,399185,transfer,N/A,Layering pass-through transfer
TX5201,CASE081,2025-09-30T18:00:00,ACC0620,ACC0716,350743,transfer,N/A,Layering pass-through transfer
TX5202,CASE081,2025-10-01T00:00:00,ACC0716,ACC0521,330049,transfer,N/A,Layering pass-through transfer
TX5203,CASE082,2025-11-24T00:00:00,ACC0442,ACC0267,200000,transfer,N/A,Circular flow transfer
TX5204,CASE082,2025-11-24T10:00:00,ACC0267,ACC0342,200000,transfer,N/A,Circular flow transfer
TX5205,CASE082,2025-11-24T20:00:00,ACC0342,ACC0164,200000,transfer,N/A,Circular flow transfer
TX5206,CASE082,2025-11-25T06:00:00,ACC0164,ACC0442,200000,transfer,N/A,Circular flow transfer
TX5207,CASE083,2024-12-12T00:00:00,ACC0553,ACC0794,2000,transfer,N/A,Pre-dormancy activity
TX5208,CASE083,2025-09-18T00:00:00,ACC0794,ACC0620,180360,transfer,N/A,Post-dormancy burst activity
TX5209,CASE083,2025-09-18T03:00:00,ACC0794,ACC0620,108702,transfer,N/A,Post-dormancy burst activity
TX5210,CASE083,2025-09-18T06:00:00,ACC0794,ACC0553,275817,transfer,N/A,Post-dormancy burst activity
TX5211,CASE083,2025-09-18T09:00:00,ACC0794,ACC0620,106373,transfer,N/A,Post-dormancy burst activity
TX5212,CASE083,2025-09-18T12:00:00,ACC0794,ACC0640,90466,transfer,N/A,Post-dormancy burst activity
TX5213,CASE083,2025-09-18T15:00:00,ACC0794,ACC0553,209268,transfer,N/A,Post-dormancy burst activity
TX5214,CASE084,2026-05-09T06:00:00,ACC0107,ACC0258,49040,transfer,N/A,Sub-threshold structured transfer
TX5215,CASE084,2026-05-09T01:00:00,ACC0107,ACC0258,48987,transfer,N/A,Sub-threshold structured transfer
TX5216,CASE084,2026-05-09T00:00:00,ACC0107,ACC0258,47092,transfer,N/A,Sub-threshold structured transfer
TX5217,CASE084,2026-05-09T03:00:00,ACC0107,ACC0258,47073,transfer,N/A,Sub-threshold structured transfer
TX5218,CASE084,2026-05-09T00:00:00,ACC0107,ACC0258,46202,transfer,N/A,Sub-threshold structured transfer
TX5219,CASE085,2026-02-17T10:00:00,ACC0732,ACC0013,48000,transfer,N/A,Fan-in consolidation transfer
TX5220,CASE085,2026-02-17T11:00:00,ACC0763,ACC0013,45000,transfer,N/A,Fan-in consolidation transfer
TX5221,CASE085,2026-02-16T14:00:00,ACC0612,ACC0013,49500,transfer,N/A,Fan-in consolidation transfer
TX5222,CASE085,2026-02-18T14:00:00,ACC0153,ACC0013,52000,transfer,N/A,Fan-in consolidation transfer
TX5223,CASE085,2026-02-17T09:00:00,ACC0443,ACC0013,48000,transfer,N/A,Fan-in consolidation transfer
TX5224,CASE086,2025-12-17T15:00:00,ACC0225,ACC0771,30000,transfer,N/A,Fan-out distribution transfer
TX5225,CASE086,2025-12-17T09:00:00,ACC0225,ACC0076,40000,transfer,N/A,Fan-out distribution transfer
TX5226,CASE086,2025-12-17T14:00:00,ACC0225,ACC0289,35000,transfer,N/A,Fan-out distribution transfer
TX5227,CASE086,2025-12-17T04:00:00,ACC0225,ACC0585,35000,transfer,N/A,Fan-out distribution transfer
TX5228,CASE086,2025-12-17T00:00:00,ACC0225,ACC0316,40000,transfer,N/A,Fan-out distribution transfer
TX5229,CASE087,2026-05-01T00:00:00,ACC0335,ACC0800,461774,transfer,N/A,Layering pass-through transfer
TX5230,CASE087,2026-05-01T06:00:00,ACC0800,ACC0066,413257,transfer,N/A,Layering pass-through transfer
TX5231,CASE087,2026-05-01T12:00:00,ACC0066,ACC0347,353165,transfer,N/A,Layering pass-through transfer
TX5232,CASE087,2026-05-01T18:00:00,ACC0347,ACC0735,331653,transfer,N/A,Layering pass-through transfer
TX5233,CASE087,2026-05-02T00:00:00,ACC0735,ACC0499,307771,transfer,N/A,Layering pass-through transfer
TX5234,CASE088,2026-03-15T00:00:00,ACC0792,ACC0286,200000,transfer,N/A,Circular flow transfer
TX5235,CASE088,2026-03-15T10:00:00,ACC0286,ACC0508,200000,transfer,N/A,Circular flow transfer
TX5236,CASE088,2026-03-15T20:00:00,ACC0508,ACC0647,200000,transfer,N/A,Circular flow transfer
TX5237,CASE088,2026-03-16T06:00:00,ACC0647,ACC0792,200000,transfer,N/A,Circular flow transfer
TX5238,CASE089,2024-10-29T00:00:00,ACC0438,ACC0751,2000,transfer,N/A,Pre-dormancy activity
TX5239,CASE089,2025-08-05T00:00:00,ACC0751,ACC0438,181880,transfer,N/A,Post-dormancy burst activity
TX5240,CASE089,2025-08-05T03:00:00,ACC0751,ACC0362,100595,transfer,N/A,Post-dormancy burst activity
TX5241,CASE089,2025-08-05T06:00:00,ACC0751,ACC0036,202146,transfer,N/A,Post-dormancy burst activity
TX5242,CASE089,2025-08-05T09:00:00,ACC0751,ACC0675,93849,transfer,N/A,Post-dormancy burst activity
TX5243,CASE089,2025-08-05T12:00:00,ACC0751,ACC0036,153221,transfer,N/A,Post-dormancy burst activity
TX5244,CASE089,2025-08-05T15:00:00,ACC0751,ACC0362,187932,transfer,N/A,Post-dormancy burst activity
TX5245,CASE090,2026-05-21T04:00:00,ACC0129,ACC0672,48686,transfer,N/A,Sub-threshold structured transfer
TX5246,CASE090,2026-05-21T09:00:00,ACC0129,ACC0672,45553,transfer,N/A,Sub-threshold structured transfer
TX5247,CASE090,2026-05-21T08:00:00,ACC0129,ACC0672,47891,transfer,N/A,Sub-threshold structured transfer
TX5248,CASE090,2026-05-21T01:00:00,ACC0129,ACC0672,46461,transfer,N/A,Sub-threshold structured transfer
TX5249,CASE090,2026-05-21T02:00:00,ACC0129,ACC0672,49603,transfer,N/A,Sub-threshold structured transfer
TX5250,CASE091,2025-09-29T17:00:00,ACC0270,ACC0185,45000,transfer,N/A,Fan-in consolidation transfer
TX5251,CASE091,2025-09-30T14:00:00,ACC0067,ACC0185,52000,transfer,N/A,Fan-in consolidation transfer
TX5252,CASE091,2025-09-28T11:00:00,ACC0315,ACC0185,45000,transfer,N/A,Fan-in consolidation transfer
TX5253,CASE091,2025-09-29T05:00:00,ACC0675,ACC0185,52000,transfer,N/A,Fan-in consolidation transfer
TX5254,CASE091,2025-09-28T23:00:00,ACC0271,ACC0185,49500,transfer,N/A,Fan-in consolidation transfer
TX5255,CASE092,2025-06-11T21:00:00,ACC0296,ACC0776,35000,transfer,N/A,Fan-out distribution transfer
TX5256,CASE092,2025-06-11T02:00:00,ACC0296,ACC0735,40000,transfer,N/A,Fan-out distribution transfer
TX5257,CASE092,2025-06-11T19:00:00,ACC0296,ACC0230,30000,transfer,N/A,Fan-out distribution transfer
TX5258,CASE092,2025-06-10T08:00:00,ACC0296,ACC0368,35000,transfer,N/A,Fan-out distribution transfer
TX5259,CASE092,2025-06-11T15:00:00,ACC0296,ACC0468,30000,transfer,N/A,Fan-out distribution transfer
TX5260,CASE093,2025-06-23T00:00:00,ACC0018,ACC0394,448592,transfer,N/A,Layering pass-through transfer
TX5261,CASE093,2025-06-23T06:00:00,ACC0394,ACC0104,394890,transfer,N/A,Layering pass-through transfer
TX5262,CASE093,2025-06-23T12:00:00,ACC0104,ACC0706,352282,transfer,N/A,Layering pass-through transfer
TX5263,CASE093,2025-06-23T18:00:00,ACC0706,ACC0254,325473,transfer,N/A,Layering pass-through transfer
TX5264,CASE093,2025-06-24T00:00:00,ACC0254,ACC0156,297738,transfer,N/A,Layering pass-through transfer
TX5265,CASE094,2025-06-01T00:00:00,ACC0304,ACC0639,200000,transfer,N/A,Circular flow transfer
TX5266,CASE094,2025-06-01T10:00:00,ACC0639,ACC0195,200000,transfer,N/A,Circular flow transfer
